Name,Definition,Synonym,Output
chromium allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger chromium atom.,allergic contact dermatitis to Pd,allergic contact dermatitis
benzoic acid allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger benzoic acid.,allergic contact dermatitis to benzoate,allergic contact dermatitis
1,An allergic contact dermatitis that has_allergic_trigger 1,allergic contact dermatitis to PPD,allergic contact dermatitis
potassium dichromate allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger potassium dichromate.,allergic contact dermatitis to PPD,allergic contact dermatitis
ketoprofen photoallergic dermatitis,A photoallergic dermatitis that has_allergic_trigger ketoprofen.,photoallergic dermatitis to Orudis,photoallergic dermatitis
remazole black respiratory allergy,A respiratory allergy that has_allergic_trigger remazole black-GR.,respiratory allergy to Reactive Black 5,metal allergy
chloramine T respiratory allergy,A respiratory allergy that has_allergic_trigger chloramine T.,respiratory allergy to Trichlorol,metal allergy
4-vinylcyclohexene dioxide respiratory allergy,A respiratory allergy that has_allergic_trigger 4-vinylcyclohexene dioxide.,respiratory allergy to vinyl cyclohexene diepoxide,respiratory allergy
carvone allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger (-)-carvone.,allergic contact dermatitis to levo-carvone,allergic contact dermatitis
quinidine allergy,A drug allergy that has_allergic_trigger quinidine.,Kinidin allergy,drug allergy
melphalan allergy,A drug allergy that has_allergic_trigger melphalan.,Alkeran allergy,drug allergy
neomycin sulfate allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger neomycin sulfate.,allergic contact dermatitis to neomycin sulphate,allergic contact dermatitis
4-tert-butylphenol allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger 4-tert-butylphenol.,allergic contact dermatitis to PTBP,allergic contact dermatitis
1-chloro-2,An allergic contact dermatitis that has_allergic_trigger 1-chloro-2,allergic contact dermatitis to DNCB,allergic contact dermatitis
co-trimoxazole allergy,A drug allergy that has_allergic_trigger co-trimoxazole.,trimethoprim/sulfamethoxazole allergy,drug allergy
sodium aurothiomalate allergy,A drug allergy that has_allergic_trigger sodium aurothiomalate.,gold sodium thiomalate allergy,drug allergy
parthenolide allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger parthenolide.,allergic contact dermatitis to feverfew,allergic contact dermatitis
disodium cromoglycate allergy,A drug allergy that has_allergic_trigger disodium cromoglycate.,DSCG allergy,metal allergy
formaldehyde allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger formaldehyde.,allergic contact dermatitis to formalin,allergic contact dermatitis
benzo[d]isothiazol-3-one allergic contact dermatitis,An allergic contact dermatitis that has_allergic_trigger benzo[d]isothiazol-3-one.,allergic contact dermatitis to BIT,allergic contact dermatitis
phthalyl group allergy,A drug allergy that has_allergic_trigger phthalyl group.,phthalyl allergy,drug allergy
alcuronium bromide allergy,A drug allergy that has_allergic_trigger alcuronium bromide.,phthalyl allergy,drug allergy
gallamine allergy,A drug allergy that has_allergic_trigger gallamine.,phthalyl allergy,drug allergy
2,An allergic contact dermatitis that has_allergic_trigger 2,allergic contact dermatitis to DNP,allergic contact dermatitis
patent blue V allergy,A drug allergy that has_allergic_trigger patent blue V.,allergic contact dermatitis to DNP,drug allergy
acid anhydride respiratory allergy,A respiratory allergy that has_allergic_trigger acid anhydride.,allergic contact dermatitis to DNP,respiratory allergy
oxirane allergy,A drug allergy that has_allergic_trigger oxirane.,ETO allergy,drug allergy
Chlamydia pneumonia,A bacterial pneumonia has_material_basis_in Chlamydia pneumoniae.,ETO allergy,bacterial pneumonia
Streptococcus pneumonia,A bacterial pneumonia has_material_basis_in Streptococcus pneumoniae.,ETO allergy,bacterial pneumonia
bacterial sepsis,A bacterial infectious disease has_material_basis_in Bacteria.,ETO allergy,bacterial infectious disease
Polyomavirus-associated nephropathy,A viral infectious disease has_material_basis_in BK polyomavirus.,PVAN,hemorrhagic fever with renal syndrome
autoimmune peripheral neuropathy,An autoimmune disease of peripheral nervous system that results in peripheral neuropathy.,PVAN,autoimmune disease of peripheral nervous system
autoimmune uveitis,An autoimmune disease of eyes,PVAN,uveal disease
autoimmune optic neuritis,An autoimmune disease of peripheral nervous system that is located_in the neuron projection bundle connecting eye with brain.,PVAN,autoimmune disease of peripheral nervous system
autoimmune gastritis,An autoimmune disease of gastrointestinal tract that is located_in the stomach.,PVAN,stomach disease
autoimmune pancreatitis,An autoimmune disease of endocrine system that is located_in the pancreas.,PVAN,pancreas disease
juvenile ankylosing spondylitis,An autoimmune disease of musculoskeletal system that is an ankylosing spondylitis with onset during childhood.,PVAN,autoimmune disease of musculoskeletal system
drug-induced lupus erythematosus,A lupus erythematosus caused by chronic use of certain drugs.,DILE,lupus erythematosus
autoimmune glomerulonephritis,An autoimmune disease of urogenital tract that is located_in the renal glomerulus.,DILE,autoimmune disease of urogenital tract
autoimmune cardiomyopathy,An autoimmune disease of cardiovascular system that is characterized by deterioration of the function of the heart muscle.,DILE,heart disease
autoimmune atherosclerosis,An autoimmune disease of cardiovascular system that is characterized by a build up of plaque in the arteries.,DILE,autoimmune disease of cardiovascular system
autoimmune vasculitis,An autoimmune disease of cardiovascular system that is characterized by inflammation of the blood vessels.,DILE,autoimmune disease of cardiovascular system
pemphigus gestationis,An autoimmune disease of skin and connective tissue that is characterized by blistered skin as a result of self-reactive T and B cells that target BP180.,DILE,autoimmune disease of skin and connective tissue
livedoid vasculitis,A vasculitis with purpuric ulcers.,livedoid vasculopathy,vasculitis
Hirata disease,An autoimmune disease of endocrine system characterized by hypoglycemia caused by antibodies to insulin.,insulin autoimmune syndrome,autoimmune disease of endocrine system
N,An allergic contact dermatitis that has_allergic_trigger N,neoprene allergy,allergic contact dermatitis
N,An allergic contact dermatitis that has_allergic_trigger N,neoprene allergy,allergic contact dermatitis
cefotiam allergy,A cephalosporin allergy that has_allergic_trigger cefotiam.,neoprene allergy,cephalosporin allergy
toluene 2,An allergic asthma to isocyanates that has_allergic_trigger toluene 2,neoprene allergy,toluene meta-diisocyanate allergic asthma
obsolete Actinomadura madurae infectious disease,An allergic asthma to isocyanates that has_allergic_trigger toluene 2,neoprene allergy,toluene meta-diisocyanate allergic asthma
obsolete Actinomadura pelletieri infectious disease,An allergic asthma to isocyanates that has_allergic_trigger toluene 2,neoprene allergy,toluene meta-diisocyanate allergic asthma
obsolete Streptomyces somaliensis infectious disease,An allergic asthma to isocyanates that has_allergic_trigger toluene 2,neoprene allergy,toluene meta-diisocyanate allergic asthma
seminal vesicle acute gonorrhea,A gonococcal seminal vesiculitis that is characterized by back pain,neoprene allergy,gonococcal seminal vesiculitis
obsolete cutaneous strongyloidiasis,A strongyloidiasis that involves parasitic infection by the filariform larvae of Strongyloides stercoralis,neoprene allergy,gonococcal seminal vesiculitis
obsolete intestinal strongyloidiasis,A strongyloidiasis that involves infection of intestine with Strongyloides stercoralis,neoprene allergy,gonococcal seminal vesiculitis
obsolete Mansonella perstans infectious disease,A mansonelliasis that involves parasitic infection by the nematode Mansonella perstans,neoprene allergy,gonococcal seminal vesiculitis
obsolete Mansonella streptocerca infectious disease,A mansonelliasis that involves parasitic infection by the nematode Mansonella streptocerca,neoprene allergy,gonococcal seminal vesiculitis
chikungunya,A viral infectious disease that results_in infection located_in joint,Chikungunya fever,viral infectious disease
carbohydrate metabolism disease,An acquired metabolic disease that is characterized by abnormal carbohydrate metabolism.,Chikungunya fever,acquired metabolic disease
obsolete epizootic hemorrhagic disease,A viral infectious disease that results_in infection in deer,EHD,acquired metabolic disease
obsolete Rocio virus encephalitis,A viral infectious disease that results_in inflammation located_in brain,EHD,acquired metabolic disease
obsolete Ehrlichia ewingii ehrlichiosis,A viral infectious disease that results_in inflammation located_in brain,EHD,acquired metabolic disease
human granulocytic anaplasmosis,An ehrlichiosis that results in infection located in granular leukocyte,human granulocytic ehrlichiosis,ehrlichiosis
human monocytic ehrlichiosis,An ehrlichiosis that results in infection located in monocyte or located in macrophage,Ehrlichiosis chafeensis,ehrlichiosis
mineral metabolism disease,An acquired metabolic disease that is characterized by abnormal mineral metabolism.,Ehrlichiosis chafeensis,acquired metabolic disease
African tick-bite fever,A spotted fever that has_material_basis_in Rickettsia africae,south african tick-bite fever,spotted fever
Astrakhan spotted fever,A spotted fever that has_material_basis_in Rickettsia conorii subsp caspia,south african tick-bite fever,spotted fever
Indian tick typhus,A spotted fever that has_material_basis_in Rickettsia conorii subsp indica,south african tick-bite fever,spotted fever
Israeli tick typhus,A spotted fever that has_material_basis_in Rickettsia conorii subsp israelensis,Israeli spotted fever,spotted fever
Far Eastern spotted fever,A spotted fever that has_material_basis_in Rickettsia heilongjiangensis,Rickettsia heilongjiangensis spotted fever,spotted fever
Flinders Island spotted fever,A spotted fever that has_material_basis_in Rickettsia honei,Thai tick typhus,spotted fever
Japanese spotted fever,A spotted fever that has_material_basis_in Rickettsia japonica,Rickettsia japonica spotted fever,spotted fever
Rickettsia parkeri spotted fever,A spotted fever that has_material_basis_in Rickettsia parkeri,maculatum infection,spotted fever
Rocky Mountain spotted fever,A spotted fever that has_material_basis_in Rickettsia rickettsii,Tobia fever,spotted fever
obsolete Rickettsia honei spotted fever,A spotted fever that has_material_basis_in Rickettsia rickettsii,Tobia fever,spotted fever
oropharyngeal anthrax,A gastrointestinal anthrax that results in infection located in mucosa of oropharynx,Tobia fever,gastrointestinal anthrax
erysipeloid,A primary bacterial infectious disease that results_in infection located_in skin,Tobia fever,primary bacterial infectious disease
obsolete abortive plague,A primary bacterial infectious disease that results_in infection located_in skin,Tobia fever,primary bacterial infectious disease
obsolete cutaneous listeriosis,A primary bacterial infectious disease that results_in infection located_in skin,Tobia fever,primary bacterial infectious disease
obsolete Listeria meningoencephalitis,A primary bacterial infectious disease that results_in infection located_in skin,Tobia fever,primary bacterial infectious disease
obsolete Listeria septicaemia,A primary bacterial infectious disease that results_in infection located_in skin,Tobia fever,primary bacterial infectious disease
obsolete pestis minor,A bubonic plague that results_in a benign form of bubonic plague,Tobia fever,primary bacterial infectious disease
obsolete Yersinia pestis infectious disease,A bubonic plague that results_in a benign form of bubonic plague,Tobia fever,primary bacterial infectious disease
obsolete plague meningitis,A bubonic plague that results_in a benign form of bubonic plague,Tobia fever,primary bacterial infectious disease
adiaspiromycosis,A primary systemic mycosis that is a fungal infection located_in lungs,Tobia fever,lung disease
invasive aspergillosis,An aspergillosis that is a serious fungal infection of the lung with pneumonia caused by Aspergillus,Tobia fever,lung disease
obsolete tonsillar aspergillosis,An aspergillosis that involves fungal infection of the tonsils by Aspergillus species.,Tobia fever,lung disease
obsolete pulmonary blastomycosis,A primary systemic mycosis that results_in fungal infection located_in lungs,Tobia fever,lung disease
obsolete cervix tuberculosis,A primary systemic mycosis that results_in fungal infection located_in lungs,Tobia fever,lung disease
obsolete niacin deficiency,A primary systemic mycosis that results_in fungal infection located_in lungs,Tobia fever,lung disease
obsolete iodine deficiency,A primary systemic mycosis that results_in fungal infection located_in lungs,Tobia fever,lung disease
obsolete hepatic Torque teno virus infectious disease,A viral infectious disease that results_in infection located_in liver,TT virus liver infection,lung disease
Keshan disease,A nutritional deficiency that is disease characterized by a cardiomyopathy secondary to selenium deficiency.,TT virus liver infection,nutritional deficiency disease
obsolete rhinotracheitis,An upper respiratory tract disease involving inflammation of the nasal cavities and trachea caused by feline herpesvirus 1,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete entomophthoromycosis,A subcutaneous mycosis that involves fungal infection of the subcutaneous tissue caused by members of the order Entomophthorales.,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete cutaneous mucormycosis,An opportunistic mycosis that results_in fungal infection located_in cutaneous tissues or located_in subcutaneous tissues followed by a traumatic implantation of fungal elements through the skin,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete gastrointestinal mucormycosis,A opportunistic mycosis that results_in fungal infection located_in gastrointestinal tract,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete pulmonary mucormycosis,An opportunistic mycosis that results_in fungal infection located_in lungs,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete rhinocerebral mucormycosis,An opportunistic mycosis that results_in fungal infection located_in nose,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete disseminated paracoccidioidomycosis,A primary systemic mycosis that results_in systemic fungal infection through hematogenous spread,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete pulmonary paracoccidioidomycosis,A primary systemic mycosis that results_in inflammation located_in lungs,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete disseminated sporotrichosis,A primary systemic mycosis that results_in systemic fungal infection through hematogenous spread,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete lymphocutaneous sporotrichosis,A primary systemic mycosis that results_in fungal infection located_in skin and located_in subcutaneous tissue,Feline viral rhinotracheitis,nutritional deficiency disease
obsolete pulmonary sporotrichosis,A primary systemic mycosis that results_in fungal infection located_in lung,Feline viral rhinotracheitis,nutritional deficiency disease
tinea barbae,A dermatophytosis that results_in fungal infection which effects horny layer of epidermis of the bearded areas located_in face or located_in neck,dermatophytosis of beard,dermatophytosis
ectothrix infectious disease,A tinea capitis that results_in fungal infection located_in cuticle of hair,dermatophytosis of beard,tinea capitis
obsolete Microsporum audouinii tinea capitis,An ectothrix infectious disease that results_in non-inflammatory fungal infection located_in scalp and located_in skin,dermatophytosis of beard,tinea capitis
obsolete Microsporum canis tinea capitis,An ectothrix infectious disease that results_in zoophilic fungal infection located_in hair,dermatophytosis of beard,tinea capitis
obsolete Microsporum distortum tinea capitis,An ectothrix infectious disease that results_in zoophilic fungal infection located_in skin,dermatophytosis of beard,tinea capitis
obsolete Microsporum ferrugineum tinea capitis,An ectothrix infectious disease that results_in anthropophilic fungal infection located_in skin and located_in hair,dermatophytosis of beard,tinea capitis
obsolete Microsporum gypseum tinea capitis,An ectothrix infectious disease that results_in geophilic fungal infection located_in glabrous skin,dermatophytosis of beard,tinea capitis
obsolete Microsporum nanum tinea capitis,An ectothrix infectious disease that results_in geophilic and zoophilic fungal infection located_in skin,dermatophytosis of beard,tinea capitis
obsolete Trichophyton verrucosum tinea capitis,An ectothrix infectious disease that results_in zoophilic inflammatory fungal infection located_in skin,dermatophytosis of beard,tinea capitis
endothrix infectious disease,A tinea capitis that results_in fungal infection located_in hair,dermatophytosis of beard,tinea capitis
obsolete Trichophyton soudanense tinea capitis,An endothrix infectious disease that results_in anthropophilic fungal infection located_in scalp and located_in hair,dermatophytosis of beard,tinea capitis
obsolete Trichophyton tonsurans tinea capitis,An endothrix infectious disease that results_in anthropophilic fungal infection located_in skin,dermatophytosis of beard,tinea capitis
obsolete Trichophyton violaceum tinea capitis,An endothrix infectious disease that results_in anthropophilic fungal infection located_in skin,dermatophytosis of beard,tinea capitis
obsolete Trichophyton schoenleinii tinea capitis,A tinea favosa that results_in anthropophilic fungal infection located_in scalp,dermatophytosis of beard,tinea capitis
obsolete Microsporum fulvum tinea capitis,An ectothrix infectious disease that results_in geophilic fungal infection located_in scalp and located_in hair in humans and animals,dermatophytosis of beard,tinea capitis
obsolete Trichophyton megninii tinea capitis,An ectothrix infectious disease that results_in anthropophilic fungal infection located_in scalp and located_in hair,dermatophytosis of beard,tinea capitis
obsolete Trichophyton equinum tinea capitis,An ectothrix infectious disease that results_in zoophilic fungal infection located_in scalp and located_in hair,dermatophytosis of beard,tinea capitis
obsolete Trichophyton yaoundei tinea capitis,An endothrix infectious disease that results_in anthropophilic fungal infection located_in scalp and located_in hair,dermatophytosis of beard,tinea capitis
tinea imbricata,A tinea corporis that results_in fungal infection located_in skin,dermatophytosis of beard,tinea corporis
disease by infectious agent,A disease that is the consequence of the presence of pathogenic microbial agents,infectious disease,disease
La Crosse encephalitis,A viral infectious disease that results_in inflammation located_in brain,Neuroinvasive California encephalitis virus infection,brain disease
obsolete West Nile virus neurological syndrome,A West Nile virus infectious disease that has_material_basis_in West Nile virus,WNNS,brain disease
hemophagocytic lymphohistiocytosis,A lymphatic system disease that is characterized by an expansion of the monocyte-macrophage population and intense hemophagocytosis. It can occur de novo,haemophagocytic syndrome,lymphatic system disease
obsolete tuberculous encephalitis,A lymphatic system disease that is characterized by an expansion of the monocyte-macrophage population and intense hemophagocytosis. It can occur de novo,haemophagocytic syndrome,lymphatic system disease
dengue shock syndrome,A dengue disease that involves the most severe form of dengue fever,DSS,dengue disease
obsolete Tahyna virus encephalitis,A California virus encephalitis that results_in inflammation located_in brain,valtice fever,dengue disease
sinusitis,A paranasal sinus disease involving inflammation of the paranasal sinuses resulting from bacterial,valtice fever,paranasal sinus disease
secretory diarrhea,Secretory diarrhea is a diarrhea where there is an increase in the active secretion,valtice fever,diarrhea
osmotic diarrhea,Osmotic diarrhea is a dirrhea where diarrhea occurs when too much water is drawn into the bowels. This can be the result of maldigestion (e.g.,valtice fever,diarrhea
motility-related diarrhea,Motility-related diarrhea is a diarrhea which is caused by the rapid movement of food through the intestines (hypermotility). If the food moves too quickly through the GI tract,valtice fever,diarrhea
inflammatory diarrhea,A gastrointestinal system infectious disease involving diarrhea that occurs when there is damage to the mucosal lining or brush border,valtice fever,diarrhea
superficial mycosis,A fungal infectious disease that results_in infection of the outermost layer located_in skin or located_in hair shaft,Steroid-modified tinea infection,fungal infectious disease
cutaneous mycosis,A fungal infectious disease that results_in infection of the keratinized layers located_in skin,Steroid-modified tinea infection,fungal infectious disease
subcutaneous mycosis,A fungal infectious disease that results_in infection located_in skin or located_in subcutaneous tissue,Steroid-modified tinea infection,skin disease
systemic mycosis,A fungal infectious disease that results_in infection of internal organs and tissues located_in human body,Steroid-modified tinea infection,fungal infectious disease
podoconiosis,An elephantiasis that is characterized by lymphadema located_in the lower extremities caused by a genetically determined abnormal inflammatory reaction to mineral particles in irritant red clay soils derived from volcanic deposits.,Steroid-modified tinea infection,elephantiasis
obsolete Opisthorchis felineus infectious disease,A opisthorchiasis that involves parasitic infection of the liver,Steroid-modified tinea infection,elephantiasis
acute diarrhea,A diarrhea that is of rapid onset and course characterized by frequent loose or liquid bowel movements. Acute diarrhea is a common cause of death in developing countries and the second most common cause of infant deaths worldwide.,Steroid-modified tinea infection,diarrhea
intestinal botulism,A botulism that involves intoxication caused by botulinum neurotoxins (BoNTA,Steroid-modified tinea infection,botulism
asymptomatic dengue,A dengue disease that results_in infection,Steroid-modified tinea infection,dengue disease
Kartagener syndrome,A primary ciliary dyskinesia that is characterized by sinusitis,Kartagener's syndrome,primary ciliary dyskinesia
adenoiditis,An upper respiratory tract disease which involves inflammation,chronic adenoiditis,upper respiratory tract disease
otomycosis,An otitis externa which is a disease of the ear produced by the growth of fungi in the external auditory canal. It is characterized by inflammation,Singapore ear,otitis externa
laryngotracheitis,An upper respiratory tract disease involving inflammation of both larynx and trachea often caused by viral infection. The infection can close off the windpipe.,Singapore ear,upper respiratory tract disease
Pontiac fever,A legionellosis that involves a milder respiratory illness without pneumonia. Symptoms include fever,Singapore ear,legionellosis
obsolete tracheobronchial tuberculosis,A pulmonary tuberculosis involving inflammation of trachea and bronchi. The symptoms include dry cough followed by dyspnea,Singapore ear,legionellosis
aspiration pneumonia,A bacterial pneumonia which is an acute pulmonary inflammatory response that develops after the inhalation of colonized oropharyngeal material containing bacteria. It is seen in individuals with dysphagia and gastric dysmotility. The disease has symptom tachypnea and has symptom cough.,Singapore ear,bacterial pneumonia
pulmonary aspergilloma,An aspergillosis that presents as a clump of tangled mass of Aspergillus fungus fibres,Singapore ear,lung disease
obsolete mycoplasmal pneumonia,A bacterial pneumonia caused by the genus Mycoplasma.,Singapore ear,lung disease
sensory system disease,A nervous system disease which is located in a part of the nervous system responsible for processing sensory information that consists of sensory receptors,Singapore ear,nervous system disease
idiopathic pulmonary fibrosis,An idiopathic interstitial pneumonia which is a distinctive type of chronic fibrosing interstitial pneumonia with thick scarring in the lung creating a honeycomb appearance. The main symptoms start insidiously as shortness of breath on exertion,IDIOPATHIC PULMONARY FIBROSIS,idiopathic interstitial pneumonia
cryptogenic organizing pneumonia,An idiopathic interstitial pneumonia characterized by lung inflammation and scarring that obstructs the small airways and air sacs of the lungs (alveoli). A flu-like illness,idiopathic bronchiolitis obliterans with organizing pneumonia,idiopathic interstitial pneumonia
desquamative interstitial pneumonia,An idiopathic interstitial pneumonia that is characterized by the accumulation of bronchiolocentric alveolar macrophages in alveolar spaces and interstitial inflammation and involves mild bronchiolar fibrosis and chronic inflammation.,respiratory bronchiolitis-associated interstitial lung disease,idiopathic interstitial pneumonia
lymphoid interstitial pneumonia,An idiopathic interstitial pneumonia which involves diffuse interstitial infiltration of involved areas mostly with T lymphocytes,respiratory bronchiolitis-associated interstitial lung disease,idiopathic interstitial pneumonia
inhalation anthrax,An anthrax disease that results in infection located in lung lymph nodes brought on by breathing in the spores of the bacteria Bacillus anthracis. The first symptoms of inhalation anthrax are like cold or flu symptoms and can include a sore throat,woolsorters' disease,anthrax disease
lower respiratory tract disease,A respiratory system disease which involves the lower respiratory tract.,woolsorters' disease,respiratory system disease
obsolete influenza encephalopathy,A respiratory system disease which involves the lower respiratory tract.,woolsorters' disease,respiratory system disease
obsolete influenza myocarditis,A respiratory system disease which involves the lower respiratory tract.,woolsorters' disease,respiratory system disease
obsolete influenza myositis,A respiratory system disease which involves the lower respiratory tract.,woolsorters' disease,respiratory system disease
obsolete tuberculous mesenteric gland,A tuberculosis that involves infection of the mesenteric glands by tuberculosis causing mycobacteria. The symptoms include distended abdomen,woolsorters' disease,respiratory system disease
