Name,Definition,Synonym,Output
early infantile epileptic encephalopathy 54,An early infantile epileptic encephalopathy chraracterized by delayed psychomotor development,Epilepsy-cortical blindness-intellectual disability-facial dysmorphism syndrome,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 50,An early infantile epileptic encephalopathy characterized by delayed psychomotor development,Congenital disorder of glycosylation type 1z,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 62,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SCN3A gene on chromosome 2q24.,Congenital disorder of glycosylation type 1z,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 11,An early infantile epileptic encephalopathy characterized by infantile onset of refractory seizures,Congenital disorder of glycosylation type 1z,early infantile epileptic encephalopathy
Dravet syndrome,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SCN1A gene on chromosome 2q24.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
obsolete early infantile epileptic encephalopathy 39,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SCN1A gene on chromosome 2q24.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 44,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the UBA5 gene on chromosome 3q22.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 47,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the FGF12 gene on chromosome 3q28.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 63,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the CPLX1 gene on chromosome 4p16.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 40,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the GUF1 gene on chromosome 4p12.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 45,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the GABRB1 gene on chromosome 4p13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 24,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the HCN1 gene on chromosome 5p12.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 65,An early infantile epileptic encephalopathy characterized by various types of intractable seizures starting by 6 months of birth,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 19,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the GABRA1 gene on chromosome 5q34.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 60,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the CNPY3 gene on chromosome 6p.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 51,An early infantile epileptic encephalopathy characterized by onset of intractable seizures and hypotonia in the first days or weeks of life that has_material_basis_in homozygous or compound heterozygous mutation in the MDH2 gene on chromosome 7q11.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 61,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the ADAM22 gene on chromosome 7q21.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 37,An early infantile epileptic encephalopathy characterized by onset of intractable seizures or abnormal movement in the first years of life and developmental delay or regression after seizure onset that has_material_basis_in homozygous or compound heterozygous mutation in the FRRS1L gene (604574) on chromosome 9q31.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 4,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the STXBP1 gene on chromosome 9q34.1.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 31,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the DNM1 gene on chromosome 9q34.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 5,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SPTAN1 gene on chromosome 9q34.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 14,An early infantile epileptic encephalopathy characterized by refractory focal seizures developing by 6 months of age and arrest of psychomotor development that has_material_basis_in heterozygous mutation in the KCNT1 gene on chromosome 9q34.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 3,An early infantile epileptic encephalopathy characterized by onset in the first months of life of erratic,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 49,An early infantile epileptic encephalopathy characterized by neonatal onset of seizures,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 41,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SLC1A2 gene on chromosome 11p13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 21,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the NECAP1 gene on chromosome 12p13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 27,An early infantile epileptic encephalopathy characterized by early onset seizures,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 13,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SCN8A gene on chromosome 12q13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 66,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the PACS2 gene on chromosome 14q32.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 43,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the GABRB3 gene on chromosome 15q11.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 48,An early infantile epileptic encephalopathy characterized by seizure onset before 1 year of age,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 16,An early infantile epileptic encephalopathy characterized by seizure onset in the first weeks or months of life,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 17,An early infantile epileptic encephalopathy characterized by onset in the first weeks or months of life of intractable seizures and very poor psychomotor development that has_material_basis_in heterozygous mutation in the GNAO1 gene on chromosome 16q13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 29,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the AARS gene on chromosome 16q22.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 28,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the WWOX gene on chromosome 16q23.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 25,An early infantile epileptic encephalopathy that has_material_basis_in homozygous or compound heterozygous mutation in the SLC13A5 gene on chromosome 17p13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 42,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the CACNA1A gene on chromosome 19p13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 52,An early infantile epileptic encephalopathy characterized by infantile onset of refractory seizures and global neurological development delay,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 46,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the GRIN2D gene on chromosome 19q13.,early infantile epileptic encephalopathy 6,early infantile epileptic encephalopathy
microcephaly,An early infantile epileptic encephalopathy characterized by microcephaly,early infantile epileptic encephalopathy 10,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 35,An early infantile epileptic encephalopathy characterized by seizure onset in the first months of life,ITPA-related encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 12,An early infantile epileptic encephalopathy that has_material_basis_in  homozygous or compound heterozygous mutation in the PLCB1 gene on chromosome 20p12.3.,ITPA-related encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 34,An early infantile epileptic encephalopathy characterized by infantile onset of refractory migrating focal seizures,ITPA-related encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 26,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the KCNB1 gene on chromosome 20q13.,ITPA-related encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 7,An early infantile epileptic encephalopathy characterized by infantile onset of refractory seizures,KCNQ2-related neonatal epileptic encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 33,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the EEF1A2 gene on chromosome 20q13.,KCNQ2-related neonatal epileptic encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 53,An early infantile epileptic encephalopathy characterized by infantile onset of intractable seizures,KCNQ2-related neonatal epileptic encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 30,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SIK1 gene on chromosome 21q22.,KCNQ2-related neonatal epileptic encephalopathy,early infantile epileptic encephalopathy
obsolete multiple congenital anomalies-hypotonia-seizures syndrome 2,An early infantile epileptic encephalopathy that has_material_basis_in heterozygous mutation in the SIK1 gene on chromosome 21q22.,KCNQ2-related neonatal epileptic encephalopathy,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 2,An early infantile epileptic encephalopathy characterized by X-linked dominant inheritance of seizure onset in the first months of life,X-linked infantile spasm syndrome 2,early infantile epileptic encephalopathy
early infantile epileptic encephalopathy 1,An early infantile epileptic encephalopathy characterized by X-linked recessive inheritance that has_material_basis_in mutation in the ARX gene on chromosome Xp21.,X-linked infantile spasm syndrome 1,early infantile epileptic encephalopathy
obsolete congenital disorder of glycosylation type 2m,An early infantile epileptic encephalopathy characterized by X-linked recessive inheritance that has_material_basis_in mutation in the ARX gene on chromosome Xp21.,X-linked infantile spasm syndrome 1,early infantile epileptic encephalopathy
