Name,Definition,Synonym,Output
autosomal dominant non-syndromic intellectual disability 21,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of CTCF on chromosome 16q22.1.,MRD21,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 22,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of ZBTB18 on chromosome 1q44.,MRD22,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 23,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of SETD5 on chromosome 3p25.3.,MRD23,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 24,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of DEAF1 on chromosome 11p15.5.,MRD24,autosomal dominant non-syndromic intellectual disability
Xia-Gibbs Syndrome,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AHDC1 on chromosome 1p36.1-p35.3.,MRD25,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 26,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AUTS2 on chromosome 7q11.22.,MRD26,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 27,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of SOX11 on chromosome 2p25.2.,MRD27,autosomal dominant non-syndromic intellectual disability
Helsmoortel-Van Der Aa Syndrome,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of ADNP on chromosome 20q13.13.,MRD28,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 29,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of SETBP1 on chromosome 18q12.3.,MRD29,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 30,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of ZMYND11 on chromosome 10p15.3.,MRD30,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 31,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of PURA on chromosome 5q31.3.,MRD31,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 32,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of KAT6A on chromosome 8p11.21.,MRD32,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 33,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of DPP6 on chromosome 7q36.2.,MRD33,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 34,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of COL4A3BP on chromosome 5q13.3.,MRD34,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 35,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of PPP2R5D on chromosome 6p21.1.,MRD35,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 36,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of PPP2R1A on chromosome 19q13.41.,MRD36,autosomal dominant non-syndromic intellectual disability
White-Sutton syndrome,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of POGZ on chromosome 1q21.3.,WHSUS,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 38,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of EEF1A2 on chromosome 20q13.33.,psychomotor retardation,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 39,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant heterozygous mutation in the MYT1L gene on chromosome 2p25.3.,MRD39,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 40,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant de novo heterozygous mutation in the CHAMP1 gene (616327) on chromosome 13q34.,MRD40,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 41,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of TBL1XR1 on chromosome 3q26.32.,MRD41,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 42,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of GNB1 on chromosome 1p36.33.,MRD42,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 43,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of HIVEP2 on chromosome 6q24.2.,MRD43,autosomal dominant non-syndromic intellectual disability
autosomal dominant non-syndromic intellectual disability 44,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of TRIO on chromosome 5p15.2.,MRD44,autosomal dominant non-syndromic intellectual disability
obsolete Kleefstra Syndrome,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of EHMT1 on chromosome 9q34.3.,MRD44,autosomal dominant non-syndromic intellectual disability
obsolete Koolen-De Vries syndrome,An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of KANSL1 on chromosome 17q21.31.,microdeletion 17q21.31 syndrome,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 53,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
obsolete autosomal dominant mental retardation 61,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 54,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 52,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 51,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 50,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 49,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 48,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 45,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 46,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
autosomal dominant mental retardation 47,A syndromic intellectual disability characterized by onset of myoclonic seizures in the first years of life,Primary mediastinal clear cell lymphoma of B-cell type,autosomal dominant non-syndromic intellectual disability
