Name,Definition,Synonym,Output
hereditary spastic paraplegia 27,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 10q22.1-q24.1.,SPG27,hereditary spastic paraplegia
hereditary spastic paraplegia 28,A hereditary spastic paraplegia that has_material_basis_in mutation in the DDHD1 gene on chromosome 14q22.,SPG28,hereditary spastic paraplegia
hereditary spastic paraplegia 29,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 1p31.1-p21.1.,SPG29,hereditary spastic paraplegia
hereditary spastic paraplegia 30,A hereditary spastic paraplegia that has_material_basis_in mutation in the KIF1A gene on chromosome 2q37.,SPG30,hereditary spastic paraplegia
hereditary spastic paraplegia 31,A hereditary spastic paraplegia that has_material_basis_in mutation in the REEP1 gene on chromosome 2p11.,SPG31,hereditary spastic paraplegia
hereditary spastic paraplegia 32,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 14q12-q21.,SPG32,hereditary spastic paraplegia
hereditary spastic paraplegia 33,A hereditary spastic paraplegia that has_material_basis_in mutation in the ZFYVE27 gene on chromosome 10q24.,SPG33,hereditary spastic paraplegia
hereditary spastic paraplegia 34,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region Xq24-q25.,X-linked spastic paraplegia type 34,hereditary spastic paraplegia
hereditary spastic paraplegia 35,A hereditary spastic paraplegia that has_material_basis_in mutation in the FA2H gene on chromosome 16q23.1.,SPG35,hereditary spastic paraplegia
hereditary spastic paraplegia 36,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 12q23-q24.,SPG36,hereditary spastic paraplegia
hereditary spastic paraplegia 37,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 8p21.1-q13.3.,SPG37,hereditary spastic paraplegia
hereditary spastic paraplegia 38,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 4p16-p15.,SPG38,hereditary spastic paraplegia
hereditary spastic paraplegia 39,A hereditary spastic paraplegia that has_material_basis_in mutation in the PNPLA6 gene on chromosome 19p13.,SPG39,hereditary spastic paraplegia
hereditary spastic paraplegia 3A,A hereditary spastic paraplegia that is characterized by lower limb weakness and spasticity that is generally non-progressive or extremely slow and has_material_basis_in mutation in the ATL1 gene on chromosome 14q22.,strumpell disease,hereditary spastic paraplegia
hereditary spastic paraplegia 4,A hereditary spastic paraplegia that is characterized by slowly progressive muscle weakness and spasticity and has_material_basis_in mutation in the SPAST gene on chromosome 2p22.,SPG4,hereditary spastic paraplegia
hereditary spastic paraplegia 41,A hereditary spastic paraplegia that has_material_basis_in variation in the chromosome region 11p14.1-p11.2.,SPG41,hereditary spastic paraplegia
hereditary spastic paraplegia 42,A hereditary spastic paraplegia that has_material_basis_in mutation in the SLC33A1 gene on chromosome 3q25.31.,SPG42,hereditary spastic paraplegia
hereditary spastic paraplegia 43,A hereditary spastic paraplegia that has_material_basis_in mutation in the C19ORF12 gene on chromosome 19q12.,SPG43,hereditary spastic paraplegia
hereditary spastic paraplegia 44,A hereditary spastic paraplegia that has_material_basis_in mutation in the GJC2 gene on chromosome 1q42.,SPG44,hereditary spastic paraplegia
hereditary spastic paraplegia 45,A hereditary spastic paraplegia that has_material_basis_in mutation in the NT5C2 gene on chromosome 10q24.,SPG65,hereditary spastic paraplegia
hereditary spastic paraplegia 46,A hereditary spastic paraplegia that has_material_basis_in mutation in the GBA2 gene on chromosome 9p.,SPG46,hereditary spastic paraplegia
hereditary spastic paraplegia 47,A hereditary spastic paraplegia that has_material_basis_in mutation in the AP4B1 gene on chromosome 1p13.,SPG47,hereditary spastic paraplegia
hereditary spastic paraplegia 48,A hereditary spastic paraplegia that has_material_basis_in mutation in the AP5Z1 gene on chromosome 7p22.1.,SPG48,hereditary spastic paraplegia
hereditary spastic paraplegia 49,A hereditary spastic paraplegia that has_material_basis_in mutation in the TECPR2 gene on chromosome 14q32.,SPG49,hereditary spastic paraplegia
hereditary spastic paraplegia 50,A hereditary spastic paraplegia that has_material_basis_in mutation in the AP4M1 gene on chromosome 7q22.1.,SPG50,hereditary spastic paraplegia
hereditary spastic paraplegia 51,A hereditary spastic paraplegia that has_material_basis_in mutation in the AP4E1 gene on chromosome 15q21.,SPG51,hereditary spastic paraplegia
hereditary spastic paraplegia 52,A hereditary spastic paraplegia that has_material_basis_in mutation in the AP4S1 gene on chromosome 14q12.,SPG52,hereditary spastic paraplegia
hereditary spastic paraplegia 53,A hereditary spastic paraplegia that has_material_basis_in mutation in the VPS37A gene on chromosome 8p22.,SPG53,hereditary spastic paraplegia
hereditary spastic paraplegia 54,A hereditary spastic paraplegia that has_material_basis_in mutation in the DDHD2 gene on chromosome 8p11.,SPG54,hereditary spastic paraplegia
hereditary spastic paraplegia 55,A hereditary spastic paraplegia that has_material_basis_in mutation in the C12ORF65 gene on chromosome 12q24.,SPG55,hereditary spastic paraplegia
hereditary spastic paraplegia 56,A hereditary spastic paraplegia that has_material_basis_in mutation in the CYP2U1 gene on chromosome 4q25.,SPG56,hereditary spastic paraplegia
hereditary spastic paraplegia 57,A hereditary spastic paraplegia that has_material_basis_in mutation in the TFG gene on chromosome 3q12.,SPG57,hereditary spastic paraplegia
hereditary spastic paraplegia 5A,A hereditary spastic paraplegia that is characterized by progressive muscle weakness and paraplegia and has_material_basis_in mutation in the CYP7B1 gene on chromosome 8q12.,SPG5A,hereditary spastic paraplegia
hereditary spastic paraplegia 6,A hereditary spastic paraplegia that is usually characterized by rapidly progressive and severe spastic paraplegia and has_material_basis_in mutation in the NIPA1 gene on chromosome 15q11.2.,SPG6,hereditary spastic paraplegia
hereditary spastic paraplegia 61,A hereditary spastic paraplegia that has_material_basis_in mutation in the ARL6IP1 gene on chromosome 16p12.,SPG61,hereditary spastic paraplegia
hereditary spastic paraplegia 62,A hereditary spastic paraplegia that has_material_basis_in mutation in the ERLIN1 gene on chromosome 10q24.,SPG62,hereditary spastic paraplegia
hereditary spastic paraplegia 63,A hereditary spastic paraplegia that has_material_basis_in mutation in the AMPD2 gene on chromosome 1p13.,SPG63,hereditary spastic paraplegia
hereditary spastic paraplegia 64,A hereditary spastic paraplegia that has_material_basis_in mutation in the ENTPD1 gene on chromosome 10q24.,SPG64,hereditary spastic paraplegia
hereditary spastic paraplegia 7,A hereditary spastic paraplegia that is characterized by slowly progressive onset,SPG7,hereditary spastic paraplegia
hereditary spastic paraplegia 72,A hereditary spastic paraplegia that has_material_basis_in mutation in the REEP2 gene on chromosome 5q31.,SPG72,hereditary spastic paraplegia
hereditary spastic paraplegia 73,A hereditary spastic paraplegia that has_material_basis_in mutation in the CPT1C gene on chromosome 19q13.,SPG73,hereditary spastic paraplegia
hereditary spastic paraplegia 74,A hereditary spastic paraplegia that has_material_basis_in mutation in the IBA57 gene on chromosome 1q42.,SPG74,hereditary spastic paraplegia
hereditary spastic paraplegia 75,A hereditary spastic paraplegia that has_material_basis_in mutation in the MAG gene on chromosome 19q13.,SPG75,hereditary spastic paraplegia
hereditary spastic paraplegia 76,A hereditary spastic paraplegia that has_material_basis_in mutation in the CAPN1 gene on chromosome 11q13.,SPG76,hereditary spastic paraplegia
hereditary spastic paraplegia 77,A hereditary spastic paraplegia that has_material_basis_in mutation in the FARS2 gene on chromosome 6p25.,SPG77,hereditary spastic paraplegia
hereditary spastic paraplegia 8,A hereditary spastic paraplegia that has_material_basis_in mutation in the KIAA0196 gene on chromosome 8q24.,SPG8,hereditary spastic paraplegia
hereditary spastic paraplegia 9A,A hereditary spastic paraplegia that has_material_basis_in autosomal dominant heterozygous mutation in the ALDH18A1 gene on chromosome 10q24.,SPG9A,hereditary spastic paraplegia
hereditary spastic paraplegia 9B,A hereditary spastic paraplegia that has_material_basis_in autosomal recessive homozygous or compound heterozygous mutation in the ALDH18A1 gene on chromosome 10q24.,SPG9B,hereditary spastic paraplegia
