Name,Definition,Synonym,Output
obsolete calculus of gallbladder with acute cholecystitis,An echinococcosis that is caused by the larvae of Echinococcus multilocularis affecting the liver as a slow growing,gallbladder calculus with acute cholecystitis and obstruction NOS (disorder),brain disease
obsolete currently pregnant habitual aborter,An echinococcosis that is caused by the larvae of Echinococcus multilocularis affecting the liver as a slow growing,gallbladder calculus with acute cholecystitis and obstruction NOS (disorder),brain disease
lymphocytic choriomeningitis,A viral infectious disease that results in infection located in brain,Lymphocytic meningoencephalitis,brain disease
pseudobulbar palsy,A brain disease that is characterized by damage to neurons of the corticobulbar tract,pseudobulbar paralysis,brain disease
brain cancer,A central nervous system cancer that is characterized by the growth of abnormal cells in the tissues of the brain.,tumor of the Brain,brain disease
obsolete pulmonary congestion and hypostasis,A central nervous system cancer that is characterized by the growth of abnormal cells in the tissues of the brain.,pulmonary congestion and hypostasis NOS (disorder),brain disease
obsolete non-toxic nodular goiter,A central nervous system cancer that is characterized by the growth of abnormal cells in the tissues of the brain.,Unspecified nontoxic nodular goiter,brain disease
hepatic encephalopathy,A brain disease that is characterized by loss of brain function,Portal-systemic encephalopathy,brain disease
obsolete diabetes mellitus insulin dependent type,A brain disease that is characterized by loss of brain function,Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type],brain disease
neuroschistosomiasis,A schistosomiasis that involves parasitic infection of the brain and spinal cord by Schistosoma haematobium,Infection by Schistosoma mattheii (disorder),brain disease
obsolete Schistosoma bovis infectious disease,A schistosomiasis that involves parasitic infection of domestic animals caused by a trematode fluke Schistosoma bovis.,Infection by Schistosoma bovis (disorder),brain disease
phaeohyphomycosis,A primary systemic mycosis located_in subcutaneous tissues,phaehyphomycosis,brain disease
cerebral degeneration,A brain disease that is characterized by loss of structure or function of neurons,Brain degeneration,brain disease
obsolete enterohemorrhagic Escherichia coli infectious disease,An Escherichia coli intestinal infectious disease that involves infection of the intestine caused by a serological subgroup of Escherichia coli called enterohemorrhagic Escherichia coli (EHEC),Verotoxigenic Escherichia coli gastrointestinal tract infection (disorder),brain disease
obsolete enterotoxigenic Escherichia coli infectious disease,An Escherichia coli intestinal infectious disease that involves infection of the intestine caused by a serological subgroup of Escherichia coli called enterotoxigenic Escherichia coli (ETEC),intestinal infection due to enterotoxigenic E. coli,brain disease
cystic echinococcosis,An echinococcosis that is caused by the larvae of Echinococcus granulosus. Hepatic involvement can result in abdominal pain,unilocular hydatid disease,brain disease
hypoglycemic coma,A brain disease that is characterized by coma or unconsciousness,Inflammation of lymph node,brain disease
epilepsy,A brain disease that is characterized by the occurrance of at least two unprovoked seizures resulting from a persistent epileptogenic abnormality of the brain that is able to spontaneously generate paroxysmal activity and typically manifested by sudden brief episodes of altered or diminished consciousness,epileptic syndrome,brain disease
cerebral palsy,A brain disease that is caused by damage to the motor control centers of the developing brain during pregnancy,infantile cerebral palsy,brain disease
obsolete glandular cell epithelial neoplasm,A brain disease that is caused by damage to the motor control centers of the developing brain during pregnancy,glandular cell Epithelium neoplasm,brain disease
encephalomalacia,A brain disease that is characterized by cerebral softening located_in cerebrum has_material_basis_in injured or dead cells of the central nervous system.,anxiety state,brain disease
obsolete urogenital abnormality,A brain disease that is characterized by cerebral softening located_in cerebrum has_material_basis_in injured or dead cells of the central nervous system.,anxiety state,brain disease
West Nile encephalitis,A viral infectious disease that results in inflammation located in brain,West Nile Fever with encephalitis,brain disease
kernicterus,A brain disease that is characterized by hyperbilirubinemia-induced brain dysfunction.,bilirubin encephalopathy,brain disease
Wernicke encephalopathy,A brain disease that is characterised by the presence of neurological symptoms of ophthalmoplegia,Wernicke's encephalopathy,brain disease
obsolete thiamine deficiency,A brain disease that is characterised by the presence of neurological symptoms of ophthalmoplegia,vitamin B1 deficiency,brain disease
central nervous system origin vertigo,A brain disease that is characterized by vertigo caused by hemorrhagic insult,Vertigo of central origin,brain disease
cerebellar disease,A brain disease that is characterized by damage to brain substance located_in cerebellum; has_symptom ataxia,Atresia of foramina of Magendie and Luschka,brain disease
obsolete Ciliophora infectious disease,An Alveolata infectious disease that involves infection caused by the members of the phylum Ciliophora,Atresia of foramina of Magendie and Luschka,brain disease
cerebritis,A brain disease that is characterized by inflammation of the brain tissue occurring as a result of an underlying condition.,Nonaka myopathy,brain disease
akinetic mutism,A brain disease characterized by marked reduction of nearly all motor functions including facial expressions,Coma vigilans,brain disease
thalamic disease,A brain disease that is characterized by Dejerine-Roussy syndrome that develops from thalamic injury.,total allergy syndrome,brain disease
intracranial hypotension,A brain disease that is characterized by low pressure inside the skull,hemangioma of the Subglottis,brain disease
brain edema,A brain disease that is characterized by excess accumulation of fluid in the intracellular and/or extracellular spaces of the brain,wet brain,brain disease
obsolete neck neoplasm,A brain disease that is characterized by excess accumulation of fluid in the intracellular and/or extracellular spaces of the brain,neoplasm of neck (disorder),brain disease
obsolete Anterior synechiae,A brain disease that is characterized by excess accumulation of fluid in the intracellular and/or extracellular spaces of the brain,Anterior synechiae of iris,brain disease
obsolete adhesions of iris,A brain disease that is characterized by excess accumulation of fluid in the intracellular and/or extracellular spaces of the brain,Unspecified adhesions of iris (disorder),brain disease
movement disease,A brain disease that is characterized by a clinical syndrome of either hyperkinetic movement or hyperkinetic movement unrelated to weakness or spasticity.,Lymphadenopathic mastocytosis with eosinophilia,brain disease
obsolete iris vascular disorder,A brain disease that is characterized by a clinical syndrome of either hyperkinetic movement or hyperkinetic movement unrelated to weakness or spasticity.,Lymphadenopathic mastocytosis with eosinophilia,brain disease
obsolete border disease,A viral infectious disease that results_in infection in sheep and goats,hairy shaker disease,brain disease
obsolete swine vesicular disease,An Enterovirus infectious disease that results_in infection,hairy shaker disease,brain disease
obsolete Enterovirus infectious disease,A viral infectious disease that results_in infection in animals and humans,hairy shaker disease,brain disease
obsolete enzootic porcine encephalomyelitis,A viral infectious disease that results_in inflammation located_in brain and located_in spinal cord of pigs,Teschen disease,brain disease
obsolete central nervous system hereditary degenerative disease,A viral infectious disease that results_in inflammation located_in brain and located_in spinal cord of pigs,Teschen disease,brain disease
brain angioma,An adenoma that is composed_of cells with a clear cytoplasm located_in ovary.,Eosinophil adenoma,brain disease
migraine,A brain disease that is characterized by moderate to severe headaches,migraine with or without aura,brain disease
prion disease,A brain disease that is characterized by brain damage resulting from the abnormal folding,transmissible spongiform encephalopathy,brain disease
cerebrovascular disease,An vascular disease that is characterized by dysfunction of the blood vessels supplying the brain.,stroke,brain disease
obsolete circumscribed storiform collagenoma,An vascular disease that is characterized by dysfunction of the blood vessels supplying the brain.,Circumscribed storiform collagenoma (disorder),brain disease
obsolete collagen nevus of skin,An vascular disease that is characterized by dysfunction of the blood vessels supplying the brain.,Collagen nevus of skin (disorder),brain disease
obsolete eruptive collagenoma,An vascular disease that is characterized by dysfunction of the blood vessels supplying the brain.,Eruptive collagenoma (disorder),brain disease
basal ganglia disease,A brain disease that is characterized by dysfunctional movement,childhood sarcoma Botryoides of the Vulva,brain disease
obsolete mixed endodermal sinus neoplasm and teratoma with seminoma of the testis,A brain disease that is characterized by dysfunctional movement,mixed Yolk Sac tumor and teratoma with Seminoma of testis,brain disease
obsolete lymphomyeloid tissue disease,A brain disease that is characterized by dysfunctional movement,mixed Yolk Sac tumor and teratoma with Seminoma of testis,brain disease
heterophyiasis,A parasitic helminthiasis infectious disease that involves intestinal infection by the parasite of the genus Heterophyes. The symptoms are diarrhea and colicky abdominal pain. Migration of the eggs to the heart,heterophyes infectious disease,brain disease
obsolete ulcerative ileocolitis,A parasitic helminthiasis infectious disease that involves intestinal infection by the parasite of the genus Heterophyes. The symptoms are diarrhea and colicky abdominal pain. Migration of the eggs to the heart,ulcerative (chronic) ileocolitis,brain disease
obsolete Hodgkin's paragranuloma involving spleen,A parasitic helminthiasis infectious disease that involves intestinal infection by the parasite of the genus Heterophyes. The symptoms are diarrhea and colicky abdominal pain. Migration of the eggs to the heart,Hodgkin's paragranuloma of spleen (disorder),brain disease
frontotemporal dementia,A dementia characterized by progressive neuronal loss predominantly involving the frontal and/or temporal lobes of the brain resulting in a gradual and progressive decline in behavior or language.,Wilhemsen-Lynch disease,brain disease
intracranial hypertension,A brain disease that is characterized by high pressure inside the skull,Raised intracranial pressure,brain disease
encephalitis,A brain disease that is characterized as an acute inflammation of the brain with flu-like symptoms.,Venezuelan equine fever,brain disease
toxocariasis,A parasitic helminthiasis infectious disease that involves zoonotic infection of humans by the larvae of Toxocara canis or Toxocara cati. The larvae invade multiple tissues like liver,visceral larva migrans,brain disease
tertiary neurosyphilis,A tertiary syphilis that results in infection located in brain or located in spinal cord.,late neurosyphilis,brain disease
obsolete metastasis to the orbit,A tertiary syphilis that results in infection located in brain or located in spinal cord.,secondary malignant neoplasm of orbit (disorder),brain disease
