Name,Definition,Synonym,Output
chromosome 17p13.1 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,16p11.2p12.2 microdeletion syndrome,chromosomal deletion syndrome
chromosome 17q11.2 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,Van Asperen syndrome,chromosomal deletion syndrome
chromosome 17q12 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,17q12 microdeletion syndrome,chromosomal deletion syndrome
chromosome 17q23.1-q23.2 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,17q23.1q23.2 microdeletion syndrome,chromosomal deletion syndrome
chromosome 18p deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 18p,chromosomal deletion syndrome
chromosome 18q deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 18q,chromosomal deletion syndrome
chromosome 19q13.11 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 19q13.11,chromosomal deletion syndrome
chromosome 1p32-p31 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,1p31p32 microdeletion syndrome,chromosomal deletion syndrome
chromosome 1p36 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,subtelomeric 1p36 deletion,chromosomal deletion syndrome
chromosome 1q21.1 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 1q21.1,chromosomal deletion syndrome
chromosome 1q41-q42 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,1q41q42 microdeletion syndrome,chromosomal deletion syndrome
chromosome 22q11.2 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,distal 22q11.2 microdeletion syndrome,chromosomal deletion syndrome
chromosome 2p12-p11.2 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,distal 22q11.2 microdeletion syndrome,chromosomal deletion syndrome
chromosome 2p16.1-p15 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,2p15p16.1 microdeletion syndrome,chromosomal deletion syndrome
chromosome 2q31.2 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,2p15p16.1 microdeletion syndrome,chromosomal deletion syndrome
3p- syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,distal monosomy 3p,chromosomal deletion syndrome
chromosome 3q13.31 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 3q13,chromosomal deletion syndrome
chromosome 3q29 microdeletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,3qter deletion,chromosomal deletion syndrome
chromosome 4q21 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 4q21,chromosomal deletion syndrome
chromosome 5q12 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 4q21,chromosomal deletion syndrome
chromosome 6pter-p24 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,distal monosomy 6p,chromosomal deletion syndrome
chromosome 6q11-q14 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,distal monosomy 6p,chromosomal deletion syndrome
chromosome 6q24-q25 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 6q25,chromosomal deletion syndrome
chromosome 8q21.11 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,8q21.11 microdeletion syndrome,chromosomal deletion syndrome
chromosome 19p13.13 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,8q21.11 microdeletion syndrome,chromosomal deletion syndrome
chromosome Xp21 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,Xp21 microdeletion syndrome,chromosomal deletion syndrome
chromosome 2q32-q33 deletion syndrome,A chromosomal deletion syndrome that is characterized by intellectual disability and developmental delay,monosomy 2q32q33,chromosomal deletion syndrome
chromosome 9p deletion syndrome,A chromosome deletion syndrome characterized by trigonocephaly,monosomy 9p syndrome,chromosomal deletion syndrome
Smith-Magenis syndrome,A chromosome deletion syndrome characterized by mild-to-moderate infantile hypotonia,chromosome 17p11.2 deletion syndrome,chromosomal deletion syndrome
hypoparathyroidism-deafness-renal disease syndrome,A characterized by autosomal dominant inheritance of hypoparathyroidism,hypoparathyroidism,chromosomal deletion syndrome
Phelan-McDermid syndrome,A chromosome deletion syndrome that is has_material_basis_in a deletion,monosomy 22q13 syndrome,chromosomal deletion syndrome
DiGeorge syndrome,A T cell deficiency disease that is the result of a large deletion of chromosome 22 which includes the DGS gene needed for development of the thymus and related glands with subsequent lack of T-cell production.,Pharyngeal pouch syndrome,chromosomal deletion syndrome
Cri-Du-Chat syndrome,A Chagas disease that involves deterioration of the function of the myocardium caused due to Trypanosoma cruzi infection,Cri-du-chat syndrome,chromosomal deletion syndrome
velocardiofacial syndrome,A chromosomal disease that has_material_basis_in deletion polymorphisms at chromosome location 22q11 and is characterized by variable developmental problems and schizoid features.,VCF-Velocardiofacial syndrome,chromosomal deletion syndrome
obsolete Diabetes mellitus of mother,A chromosomal disease that has_material_basis_in deletion polymorphisms at chromosome location 22q11 and is characterized by variable developmental problems and schizoid features.,Diabetes mellitus during pregnancy - baby delivered (disorder),chromosomal deletion syndrome
WAGR syndrome,A chromosomal deletion syndrome that is a nephroblastoma that results_in a rare genetic syndrome in which affected children are predisposed to develop Wilms tumor,Wilms tumor-Aniridia-Genitourinary Anomalies-Mental Retardation syndrome,chromosomal deletion syndrome
obsolete Idiopathic cysts of iris and ciliary body,A chromosomal deletion syndrome that is a nephroblastoma that results_in a rare genetic syndrome in which affected children are predisposed to develop Wilms tumor,Wilms tumor-Aniridia-Genitourinary Anomalies-Mental Retardation syndrome,chromosomal deletion syndrome
obsolete adenovirus gastroenteritis,An adenovirus infectious disease that involves damage of the cells in the lining of the stomach and intestines caused by adenoviruses (types 40 and 41). The symptoms include watery diarrhea,Enteritis due to adenovirus,chromosomal deletion syndrome
obsolete cutaneous breast cancer,An adenovirus infectious disease that involves damage of the cells in the lining of the stomach and intestines caused by adenoviruses (types 40 and 41). The symptoms include watery diarrhea,cutaneous breast cancer,chromosomal deletion syndrome
thrombocytopenia-absent radius syndrome,A galactosemia that involves an accumulation of galactose and galactitol secondary to the decreased conversion of galactose to galactose-1-phosphate by galactokinase.,Thrombocytopenia with absent radii (TAR) syndrome,chromosomal deletion syndrome
Williams-Beuren syndrome,A lipid storage disease characterized by functional deficiencies in the enzymes needed for lysosomal degradation of sphingolipid substrates.,Fanconi Schlesinger syndrome,chromosomal deletion syndrome
