Name,Definition,Synonym,Output
trichostrongyloidiasis,A parasitic helminthiasis infectious disease that involves parasitic infection of animals and humans by nematodes of the superfamily Trichostrongyloidea.,Viral hepatitis,parasitic helminthiasis infectious disease
ancylostomiasis,A parasitic helminthiasis infectious disease that involves infection of skin,Ancylostomiasis due to Ancylostoma ceylonicum (disorder),parasitic helminthiasis infectious disease
clonorchiasis,A parasitic helminthiasis infectious disease that involves parasitic infection of the bile ducts of the liver by Clonorchis sinensis. The symptoms include abdominal pain,Oriental liver fluke disease,parasitic helminthiasis infectious disease
opisthorchiasis,A parasitic helminthiasis infectious disease that involves parasitic infection of the liver,Infection by Opisthorchis,parasitic helminthiasis infectious disease
schistosomiasis,A parasitic helminthiasis infectious disease that involves infection of the intestine,ulcerative cystitis,parasitic helminthiasis infectious disease
dracunculiasis,A parasitic helminthiasis infectious disease that involves parasitic infection by the larvae of the nematode Dracunculus medinensis,Infection by Dracunculus medinensis,parasitic helminthiasis infectious disease
obsolete Mansonella ozzardi infectious disease,A mansonelliasis that involves parasitic infection by the nematode Mansonella ozzardi,Ozzardian filariasis (disorder),parasitic helminthiasis infectious disease
obsolete Alpers syndrome,A mansonelliasis that involves parasitic infection by the nematode Mansonella ozzardi,Ozzardian filariasis (disorder),parasitic helminthiasis infectious disease
obsolete Brugia malayi filariasis,A filarial elephantiasis that involves parasitic infection by the nematode Brugia malayi,Ozzardian filariasis (disorder),parasitic helminthiasis infectious disease
echinococcosis,A parasitic helminthiasis infectious disease that involves parasitic infection of humans and domestic animals caused by the larval stages of tapeworms of the genus Echinococcus in the liver,pulmonary echinococcosis,parasitic helminthiasis infectious disease
necatoriasis,A parasitic helminthiasis infectious disease that involves infection of the small intestine of humans,sarcomastigophora infectious disease,parasitic helminthiasis infectious disease
obsolete hookworm infectious disease,A Strongylida infectious disease that involves infection of the small intestine of mammals,ancylostomiasis and necatoriasis,parasitic helminthiasis infectious disease
toxascariasis,A parasitic helminthiasis infectious disease that involves parasitic infection of dogs,Roundworm infection,parasitic helminthiasis infectious disease
ascaridiasis,A parasitic helminthiasis infectious disease that involves infection of the intestine of humans and birds with nematodes of the genus Ascaridia.,Roundworm infection,parasitic helminthiasis infectious disease
oesophagostomiasis,A parasitic helminthiasis infectious disease that involves infection of the intestine in goats,Infection by Oesophagostomum,parasitic helminthiasis infectious disease
obsolete Strongylus equinus infectious disease,A parasitic helminthiasis infectious disease that involves infection of the intestine in horses by the nematode Strongylus equinus.,Infection by Strongylus equinus (disorder),parasitic helminthiasis infectious disease
ascariasis,A parasitic helminthiasis infectious disease that involves infection of the intestine with the nematode Ascaris lumbricoides. Larvae migrating through the lungs cause cough,Ascaris lumbricoides infection,parasitic helminthiasis infectious disease
anisakiasis,A parasitic helminthiasis infectious disease that results_in infection located_in intestinal mucosa with larvae of the nematodes transmitted_by ingestion of raw or poorly cooked saltwater fish,Infection by Anisakis larva,parasitic helminthiasis infectious disease
enterobiasis,A parasitic helminthiasis infectious disease that involves infection of the anus by the pinworm Enterobius vermicularis. The major symptom is perianal itching. Infected people experience perianal pruritus and excoriations from scratching.,Threadworm infection,parasitic helminthiasis infectious disease
metagonimiasis,A parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Metagonimus yokogawai. The symptoms are diarrhea and colicky abdominal pain. The heart and brain can also be infected.,Infection by Metagonimus yokogawai,parasitic helminthiasis infectious disease
obsolete tuberculous erythema nodosum,A parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Metagonimus yokogawai. The symptoms are diarrhea and colicky abdominal pain. The heart and brain can also be infected.,Tuberculous erythema nodosum (disorder),parasitic helminthiasis infectious disease
obsolete Hodgkin's lymphoma,A parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Metagonimus yokogawai. The symptoms are diarrhea and colicky abdominal pain. The heart and brain can also be infected.,nodular Sclerosis Hodgkin's Lymphoma stage III,parasitic helminthiasis infectious disease
fascioliasis,A parasitic helminthiasis infectious disease that involves parasitic infection of the bile ducts of the liver by Fasciola hepatica or Fasciola gigantica. During the acute phase,Sheep liver fluke infection,parasitic helminthiasis infectious disease
fasciolopsiasis,A parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Fasciolopsis buski. The symptoms include diarrhea,Infectious Disease by Fasciolopsis,parasitic helminthiasis infectious disease
monieziasis,A parasitic helminthiasis infectious disease that involves zoonotic infection caused by Moniezia expansa,Procidentia,parasitic helminthiasis infectious disease
trichinosis,A parasitic helminthiasis infectious disease that involves parasitic infection of animals and humans by Trichinella spiralis,Trichinella spiralis infection,parasitic helminthiasis infectious disease
