Name,Definition,Synonym,Output
congenital myasthenic syndrome 14,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of slowly progressive development of limb-girdle muscle weakness with onset in early childhood that has_material_basis_in homozygous mutation in the ALG2 gene on chromosome 9q22.,congenital myasthenic syndrome with tubular aggregates 3,congenital myasthenic syndrome
congenital myasthenic syndrome 9,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of defects in postsynaptic neuromuscular junctions,congenital myasthenic syndrome 9,congenital myasthenic syndrome
congenital myasthenic syndrome 6,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of a presynaptic defect resulting in onset of muscle weakeness in infancy or early childhood and a tendency to have sudden apneic episodes that has_material_basis_in homozygous or compound heterozygous mutation in the CHAT gene on chromosome 10q.,FIMG2,congenital myasthenic syndrome
congenital myasthenic syndrome 21,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of hypotonia,congenital myasthenic syndrome 21,congenital myasthenic syndrome
congenital myasthenic syndrome 19,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of defects in the neuromuscular junction resulting in generalized muscle weakness,CMS19,congenital myasthenic syndrome
congenital myasthenic syndrome 17,A congenital myasthenic syndrome that has_material_basis_in compound heterozygous mutation in the LRP4 gene on chromosome 11p11.,CMS17,congenital myasthenic syndrome
congenital myasthenic syndrome 11,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of low amplitude of the miniature endplate potential and current resulting from deficiency of AChR at the endplate that has_material_basis_in homozygous or compound heterozygous mutation in the RAPSN gene on chromosome 11p11.,congenital myasthenic syndrome 1e,congenital myasthenic syndrome
congenital myasthenic syndrome 13,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of proximal muscle weakness,congenital myasthenic syndrome with tubular aggregates 2,congenital myasthenic syndrome
congenital myasthenic syndrome 4B,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects,congenital myasthenic syndrome 4B fast-channel,congenital myasthenic syndrome
congenital myasthenic syndrome 4A,A congenital myasthenic syndrome characterized by postsynaptic neuromuscular junction defects,congenital myasthenic syndrometype Ia1,congenital myasthenic syndrome
congenital myasthenic syndrome 4C,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of  postsynaptic neuromuscular junction defects,FIM1,congenital myasthenic syndrome
congenital myasthenic syndrome 2C,A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects,congenital myasthenic syndrome 2C associated with acetylcholine receptor deficiency,congenital myasthenic syndrome
congenital myasthenic syndrome 2A,A congenital myasthenic syndrome characterized by autosomal dominant inheritance of postsynaptic neuromuscular junction defects,congenital myasthenic syndrome 2A slow-channel,congenital myasthenic syndrome
congenital myasthenic syndrome 16,A congenital myasthenic syndrome that has_material_basis_in heterozygous or homozygous mutation in the SCN4A gene on chromosome 17q23.,congenital myasthenic syndrome acetazolamide-responsive,congenital myasthenic syndrome
congenital myasthenic syndrome 18,A congenital myasthenic syndrome characterized by autosomal dominant inheritance of presynaptic neuromuscular junction defects,CMS18,congenital myasthenic syndrome
