Name,Definition,Synonym,Output
familial partial lipodystrophy type 6,A familial partial lipodystrophy characterized by autosomal recessive inheritance that has_material_basis_in mutation in the LIPE gene on chromosome 19q13.,LIPE-related FPLD,autosomal recessive disease
congenital disorder of glycosylation type IIa,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of MGAT2 on chromosome 14q21.3.,mental retardation,autosomal recessive disease
congenital disorder of glycosylation type IIb,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of MOGS on chromosome 2p13.1.,glucosidase I deficiency\n,autosomal recessive disease
congenital disorder of glycosylation type IIc,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of SLC35C1 on chromosome 11p11.2.,Rambam-Hasharon syndrome,autosomal recessive disease
congenital disorder of glycosylation type IId,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of B4GALT1 on chromosome 9p21.1.,CDGIId\n,autosomal recessive disease
congenital disorder of glycosylation type IIe,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG7 on chromosome 16p12.2.,COG7-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIf,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of SLC35A1 on chromosome 6q15.,SLC35A1-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIg,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG1 on chromosome 17q25.1.,Congenital disorder of glycosylation type IIg,autosomal recessive disease
congenital disorder of glycosylation type IIh,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG8 on chromosome 16q22.1.,Congenital disorder of glycosylation type 2h,autosomal recessive disease
congenital disorder of glycosylation type IIi,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG5 on chromosome 7q22.3.,Congenital disorder of glycosylation type 2i,autosomal recessive disease
congenital disorder of glycosylation type IIj,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of COG4 on chromosome 16q22.1.,Congenital disorder of glycosylation type 2j,autosomal recessive disease
congenital disorder of glycosylation type IIk,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of TMEM165 on chromosome 4q12.,TMEM165-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIl,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of COG6 on chromosome 13q14.11.,Congenital disorder of glycosylation type 2l,autosomal recessive disease
congenital disorder of glycosylation type IIn,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of SLC39A8 on chromosome 4q24.,SLC39A8-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIo,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of CCDC115 on chromosome 2q21.1.,Congenital disorder of glycosylation type 2o,autosomal recessive disease
congenital disorder of glycosylation type IIp,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of TMEM199 on chromosome 17q11.2.,TMEM199-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIq,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of COG2 on chromosome 1q42.2.,COG2-related congenital disorder of glycosylation,autosomal recessive disease
craniolenticulosutural dysplasia,An autosomal recessive disorder in neonates that is characterized by facial dysmorphism,cranio-lenticulo-sutural dysplasia,autosomal recessive disease
PHARC syndrome,An autosomal recessive disease that is characterized by polyneuropathy,polyneyropathy,autosomal recessive disease
Marinesco-Sjogren syndrome,An autosomal recessive disease characterized by congenital cataracts,Oligophrenic cerebellolenticular degeneration,autosomal recessive disease
congenital muscular dystrophy with cataracts and intellectual disability,A congenital muscular dystrophy characterized by onset of progressive muscle weakness in early childhood with autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the INPP5K gene (607875) on chromosome 17p13.,mandibulofacial dysostosis with microcephaly,autosomal recessive disease
erythrokeratodermia variabilis et progressiva 4,An autosomal recessive non-syndromic intellectual disability that has_material_basis_in homozygous mutation in the RUN and SH3 domain containing 2 gene (RUSC2) on chromosome 9p13.,Alwadei syndrome,autosomal recessive disease
erythrokeratodermia variabilis et progressiva 5,An autosomal recessive non-syndromic intellectual disability that has_material_basis_in homozygous mutation in the RUN and SH3 domain containing 2 gene (RUSC2) on chromosome 9p13.,Alwadei syndrome,autosomal recessive disease
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 1,A fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency that has_material_basis_in compound heterozygous mutation in the SCO2 gene on chromosome 22q13.,monosomy 22q13 syndrome,autosomal recessive disease
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 2,A fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency that has_material_basis_in compound heterozygous mutation in the COX15 gene on chromosome 10q24.,monosomy 22q13 syndrome,autosomal recessive disease
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 3,A fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency that has_material_basis_in homozygous mutation in the COA5 gene on chromosome 2q11.,monosomy 22q13 syndrome,autosomal recessive disease
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 4,A fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency that has_material_basis_in homozygous or compound heterozygous mutation in the COA6 gene on chromosome 1q42.,monosomy 22q13 syndrome,autosomal recessive disease
congenital disorder of glycosylation Ia,A congenital disorder of glycosylation I that is characterized by a severe encephalopathy with axial hypotonia,PMM2-congenital disorder of glycosylation,autosomal recessive disease
congenital disorder of glycosylation Iaa,A congenital disorder of glycosylation I that is characterized by fibroblasts with reduced dolichol profiles and enhanced accumulation of free cholesterol and has_material_basis_in homozygous mutation in the NUS1 gene on chromosome 6q22.,congenital disorder of glycosylation 1aa,autosomal recessive disease
congenital disorder of glycosylation Ib,A congenital disorder of glycosylation I that is characterized by protein-losing enteropathy,congenital disorder of glycosylation 1b,autosomal recessive disease
congenital disorder of glycosylation Ic,A congenital disorder of glycosylation I that is characterized by psychomotor retardation with delayed walking and speech,congenital disorder of glycosylation 1c,autosomal recessive disease
congenital disorder of glycosylation Id,A congenital disorder of glycosylation I that is characterized by severe neurologic involvement associated with dysmorphism and visual impairment and has_material_basis_in homozygous or compound heterozygous mutation in the ALG3 gene on chromosome 3q27.,congenital disorder of glycosylation 1d,autosomal recessive disease
congenital disorder of glycosylation Ie,A congenital disorder of glycosylation I that is characterized by psychomotor delay,congenital disorder of glycosylation 1e,autosomal recessive disease
congenital disorder of glycosylation If,A congenital disorder of glycosylation I that is characterized by psychomotor delay,congenital disorder of glycosylation 1f,autosomal recessive disease
congenital disorder of glycosylation Ig,A congenital disorder of glycosylation I that is characterized by facial dysmorphism (prominent forehead,congenital disorder of glycosylation 1g,autosomal recessive disease
congenital disorder of glycosylation Ih,A congenital disorder of glycosylation I that is characterized by gastrointestinal symptoms (diarrhea,congenital disorder of glycosylation 1h,autosomal recessive disease
congenital disorder of glycosylation Ii,A congenital disorder of glycosylation I that is characterized by iris coloboma,congenital disorder of glycosylation 1i,autosomal recessive disease
congenital disorder of glycosylation Ij,A congenital disorder of glycosylation I that is characterized by hypotonia,Congenital disorder of glycosylation 1j,autosomal recessive disease
congenital disorder of glycosylation Ik,A congenital disorder of glycosylation I that is characterized by severe developmental and psychomotor delay,congenital disorder of glycosylation 1k,autosomal recessive disease
congenital disorder of glycosylation Il,A congenital disorder of glycosylation I that is characterized by progressive microcephaly,congenital disorder of glycosylation 1l,autosomal recessive disease
congenital disorder of glycosylation Im,A congenital disorder of glycosylation I that is characterized by muscular hypotonia and ichthyosis and has_material_basis_in homozygous mutation in the DOLK gene,DOLK-congenital disorder of glycosylation,autosomal recessive disease
congenital disorder of glycosylation In,A congenital disorder of glycosylation I that is characterized by poorly coordinated suck resulting in difficulty feeding and failure to thrive,congenital disorder of glycosylation 1n,autosomal recessive disease
congenital disorder of glycosylation Ip,A congenital disorder of glycosylation I that is characterized by facial dysmorphism (microcephaly,congenital disorder of glycosylation 1p,autosomal recessive disease
congenital disorder of glycosylation Iq,A congenital disorder of glycosylation I that is characterized by a highly variable phenotype typically presenting with severe visual impairment,congenital disorder of glycosylation 1q,autosomal recessive disease
congenital disorder of glycosylation Ir,A congenital disorder of glycosylation I that is characterized by failure to thrive,congenital disorder of glycosylation 1r,autosomal recessive disease
congenital disorder of glycosylation It,A congenital disorder of glycosylation I that is characterized by a wide range of clinical manifestations,congenital disorder of glycosylation 1t,autosomal recessive disease
congenital disorder of glycosylation Iu,A congenital disorder of glycosylation I that is characterized by respiratory distress and severe hypotonia at birth,congenital disorder of glycosylation 1u,autosomal recessive disease
congenital disorder of glycosylation Iw,A congenital disorder of glycosylation I that is characterized by developmental delay,congenital disorder of glycosylation 1w,autosomal recessive disease
congenital disorder of glycosylation Ix,A congenital disorder of glycosylation I that is characterized by intrauterine growth retardation,congenital disorder of glycosylation 1x,autosomal recessive disease
Larsen-like syndrome B3GAT3 type,An autosomal recessive disease that is characterized by laxity,multiple joint dislocations-short stature-craniofacial dysmorphism-congenital heart defects syndrome,autosomal recessive disease
Fraser syndrome,An autosomal recessive disease characterized by cryptophthalmos,cryptophthalmos with other malformations,autosomal recessive disease
Schwartz-Jampel syndrome 1,An autosomal recessive disease characterized by neuromyotonia and chondrodysplasia that has_material_basis_in hypomorphic mutations in the HSPG2 gene on chromosome 1p36.,Schwartz-Jampel-Aberfeld syndrome,autosomal recessive disease
immunodeficiency-centromeric instability-facial anomalies syndrome,An autosomal recessive disease characterized by immunodeficiency,ICF syndrome,autosomal recessive disease
epidermolysis bullosa simplex with muscular dystrophy,An autosomal recessive disease characterized early childhood onset of progressive muscular dystrophy and blistering skin changes and that has_material_basis_in homozygous or compound heterozygous mutation in the PLEC gene on chromosome 8q24.,limb-girdle muscular dystrophy with epidermolysis bullosa simplex,autosomal recessive disease
Wolcott-Rallison syndrome,An autosomal recessive disease that is characterized by permanent neonatal diabetes mellitus with multiple epiphyseal dysplasia,Paroxysmal kinesigenic choreoathetosis,autosomal recessive disease
Nasu-Hakola disease,An autosomal recessive disease that is characterized by progressive presenile dementia and recurrent bone fractures due to polycystic osseous lesions of the lower and upper extremities that has_material_basis_in homozygous mutation in the TYRO protein tyrosine kinase binding protein (TYROBP) gene on chromosome 19q13 or homozygous mutation in the triggering receptor expressed on myeloid cells 2 (TREM2) gene on chromosome 6p21.,progressive dementia with lipomembranous polycystic osteodysplasia; brain-bone-fat disease,autosomal recessive disease
RIDDLE syndrome,An autosomal recessive disease that is characterized by increased radiosensitivity,RNF168 deficiency,autosomal recessive disease
thiamine-responsive megaloblastic anemia syndrome,An autosomal recessive disease that is characterized by megaloblastic anemia,TRMA,autosomal recessive disease
branched-chain keto acid dehydrogenase kinase deficiency,An autosomal recessive disease that is characterized by autism,BCKDKD,autosomal recessive disease
camptodactyly-arthropathy-coxa vara-pericarditis syndrome,An autosomal recessive disease that is characterized by congenital or early-onset camptodactyly,pericarditis-arthropathy-camptodactyly syndrome,autosomal recessive disease
brachyolmia-amelogenesis imperfecta syndrome,An autosomal recessive disease characterized by skeletal dysplasia (broad ilia,STHAG6,autosomal recessive disease
Donnai-Barrow syndrome,An autosomal recessive disease that is characterized by facial and ocular abnormalities,syndrome of ocular and facial anomalies,autosomal recessive disease
arrhythmogenic right ventricular dysplasia 11,An arrhythmogenic right ventricular dysplasia that has_material_basis_in heterozygous mutation in the desmocollin-2 gene (DSC2) on chromosome 18q.,familial arrhythmogenic right ventricular dysplasia 11,autosomal recessive disease
Charcot-Marie-Tooth disease type 1F,A Charcot-Marie-Tooth disease type 1 that has_material_basis_in mutation in the NEFL gene.,CMT1F,autosomal recessive disease
Charcot-Marie-Tooth disease type 2B1,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous mutation in the lamin A/C gene (LMNA) on chromosome 1q22.,CMT2B1,autosomal recessive disease
Charcot-Marie-Tooth disease axonal type 2T,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the MME gene on chromosome 3q25.,CMT2T,autosomal recessive disease
Charcot-Marie-Tooth disease type 2R,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the TRIM2 gene on chromosome 4q.,CMT2R,autosomal recessive disease
Charcot-Marie-Tooth disease axonal type 2H,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in variation in the region 8q13-q23.,CMT2H,autosomal recessive disease
Charcot-Marie-Tooth disease axonal type 2K,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the GDAP1 gene on chromosome 8q.,Charcot-Marie-Tooth neuropathy axonal type 2K,autosomal recessive disease
Charcot-Marie-Tooth disease axonal type 2P,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or heterozygous mutation in the LRSAM1 gene on chromosome 9q33.,CMT2P,autosomal recessive disease
Charcot-Marie-Tooth disease axonal type 2S,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the IGHMBP2 gene on chromosome 11q13.,CMT2S,autosomal recessive disease
obsolete Charcot-Marie-Tooth disease axonal type 2G,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the IGHMBP2 gene on chromosome 11q13.,CMT2S,autosomal recessive disease
Charcot-Marie-Tooth disease axonal type 2X,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the SPG11 gene on chromosome 15q21.,Charcot-Marie-Tooth neuropathy type 2X,autosomal recessive disease
Charcot-Marie-Tooth disease type 2B2,A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous mutation in the MED25 gene.,CMT2B2,autosomal recessive disease
Charcot-Marie-Tooth disease type 4C,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous or compound heterozygous mutation in the SH3TC2 gene.,CMT4C,autosomal recessive disease
Charcot-Marie-Tooth disease type 4J,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in compound heterozygous mutations in the FIG4 gene on chromosome 6q21.,CMT4J,autosomal recessive disease
Charcot-Marie-Tooth disease type 4A,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in mutation in the gene encoding ganglioside-induced differentiation-associated protein-1 (GDAP1) on chromosome 8q21.,CMT4A,autosomal recessive disease
Charcot-Marie-Tooth disease type 4D,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous mutation in the N-myc downstream-regulated gene-1 (NDRG1) on chromosome 8q24.,HMSNL,autosomal recessive disease
Charcot-Marie-Tooth disease type 4K,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous or compound heterozygous mutation in the SURF1 gene on chromosome 9q34.,SURF1-related severe demyelinating Charcot-Marie-Tooth disease,autosomal recessive disease
Charcot-Marie-Tooth disease type 4B2,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in mutation in the SBF2 gene.,CMT4B2,autosomal recessive disease
Charcot-Marie-Tooth disease type 4B1,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in mutation in the gene encoding the myotubularin-related protein-2 (MTMR2).,CMT4B1,autosomal recessive disease
Charcot-Marie-Tooth disease type 4H,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in mutations in the gene encoding frabin (FGD4).,CMT4H,autosomal recessive disease
Charcot-Marie-Tooth disease type 4F,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous or compound heterozygous mutation in the periaxin gene (PRX) on chromosome 19q13.,CMT4F,autosomal recessive disease
Charcot-Marie-Tooth disease type 4B3,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous or compound heterozygous mutation in the SBF1 gene on chromosome 22q.,CMT4B3,autosomal recessive disease
Charcot-Marie-Tooth disease type 4E,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous or heterozygous mutation in the EGR2 gene on chromosome 10q21 or by heterozygous mutation in the MPZ gene on chromosome 1q23.,Neuropathy,autosomal recessive disease
Charcot-Marie-Tooth disease type 4G,A Charcot-Marie-Tooth disease type 4 that has_material_basis_in homozygous mutation in the HK1 gene on chromosome 10q22.,HMSNR,autosomal recessive disease
Charcot-Marie-Tooth disease recessive intermediate C,A Charcot-Marie-Tooth disease intermediate type that has_material_basis_in homozygous or compound heterozygous mutation in the PLEKHG5 gene on chromosome 1p36.,RI-CMTC,autosomal recessive disease
Charcot-Marie-Tooth disease recessive intermediate A,A Charcot-Marie-Tooth disease intermediate type that has_material_basis_in homozygous mutation in the GDAP1 gene on chromosome 8q21.,RI-CMTA,autosomal recessive disease
Charcot-Marie-Tooth disease recessive intermediate D,A Charcot-Marie-Tooth disease intermediate type that has_material_basis_in homozygous mutation in the COX6A1 gene on chromosome 12q24.,RI-CMT type D,autosomal recessive disease
Charcot-Marie-Tooth disease recessive intermediate B,A Charcot-Marie-Tooth disease intermediate type that has_material_basis_in compound heterozygous mutation in the KARS gene on chromosome 16q23.,RI-CMTB,autosomal recessive disease
megaconial type congenital muscular dystrophy,A congenital muscular dystrophy characterized by autosomal recessive inheritance of early-onset muscle wasting and intellectual disability with enlarged mitochondria that are more prevalent towards the periphery of the fibers that has_material_basis_in homozygous or compound heterozygous mutation in the CHKB gene on chromosome 22q13.,megaconial congenital muscular dystrophy,autosomal recessive disease
rigid spine muscular dystrophy 1,A congenital muscular dystrophy characterized by intrasarcoplasmic aggregates of desmin resulting in spinal rigidity,severe classic form multiminicore disease,autosomal recessive disease
congenital muscular dystrophy 1B,A congenital muscular dystrophy characterized by autosomal recessive inheritance of proximal muscle weakness,MDC1B,autosomal recessive disease
muscular dystrophy-dystroglycanopathy type B5,A congenital muscular dystrophy characterized by autosomal recessive inheritance of muscular dystrophy with variable penetrance of intellectual disability and structural brain abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the FKRP gene on chromosome 19q13.3.,muscular dystrophy-dystroglycanopathy (congenital with or without mental retardation),autosomal recessive disease
congenital merosin-deficient muscular dystrophy 1A,A congenital muscular dystrophy characterized by autosomal recessive inheritance of muscle weakness that is apparent at birth or in the first 6 months of life and frequent development of periventricular white matter abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the LAMA2 gene on chromosome 6q22.,Merosin-negative congenital muscular dystrophy,autosomal recessive disease
muscular dystrophy-dystroglycanopathy type B6,A congenital muscular dystrophy characterized by autosomal recessive inheritance of muscular dystrophy with mental retardation and structural brain abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the LARGE gene on chromosome 22q12.,muscular dystrophy-dystroglycanopathy (congenital with mental retardation),autosomal recessive disease
