Name,Definition,Synonym,Output
obsolete intracranial neoplasm,A primary bacterial infectious disease that has_material_basis_in Francisella tularensis,malignant intracranial neoplasm,primary bacterial infectious disease
leptospirosis,A primary bacterial infectious disease that involves systemic infection,Weil's disease,primary bacterial infectious disease
Mycobacterium avium complex disease,A primary bacterial infectious disease that results_in infection,Mycobacterium Avium Infection,primary bacterial infectious disease
obsolete paratuberculosis,A primary bacterial infectious disease that results_in infection,Johne's disease (disorder),primary bacterial infectious disease
obsolete Mycobacterium infectious disease,A primary bacterial infectious disease that results_in infection,Unspecified disease due to mycobacteria,primary bacterial infectious disease
paratyphoid fever,A primary bacterial infectious disease that results_in infection located_in intestine,Paratyphoid fever C,primary bacterial infectious disease
obsolete Paramyxoviridae infectious disease,A Mononegavirales infectious disease that results_in infection in animals and humans,Paratyphoid fever C,primary bacterial infectious disease
obsolete dyskinetic syndrome,A Mononegavirales infectious disease that results_in infection in animals and humans,Dyskinesia,primary bacterial infectious disease
obsolete taste disorder,A Mononegavirales infectious disease that results_in infection in animals and humans,taste disorder,primary bacterial infectious disease
plague,A primary bacterial infectious disease that results_in infection,Septicemic plague,primary bacterial infectious disease
obsolete Oxyurida infectious disease,A Chromadorea infectious disease that involves infection by parasitic nematodes of the order Oxyurida.,Septicemic plague,primary bacterial infectious disease
tuberculosis,A primary bacterial infectious disease that is located_in lungs,Infection by Strongylus equinus (disorder),primary bacterial infectious disease
syphilis,A primary bacterial infectious disease that is a sexually transmitted systemic disease,syphilitic chancre,primary bacterial infectious disease
melioidosis,A primary bacterial infectious disease that results_in infection,Whitmore's disease,primary bacterial infectious disease
obsolete primary Burkholderia infectious disease,A primary bacterial infectious disease that results_in infection,Whitmore's disease,primary bacterial infectious disease
obsolete neuronal and mixed neuronal-glial tumor of cerebellum,A primary bacterial infectious disease that results_in infection,Whitmore's disease,primary bacterial infectious disease
anthrax disease,A primary bacterial infectious disease that results_in infection located_in skin,Placental infarction,primary bacterial infectious disease
granuloma inguinale,A primary bacterial infectious disease that results_in infection located_in skin or located_in mucosa of genital tract,pudendal ulcer,primary bacterial infectious disease
obsolete Varicella-zoster virus pneumonia,A Varicellovirus infectious disease that results_in inflammation located_in lung,Varicella pneumonitis,primary bacterial infectious disease
obsolete Rubella virus arthritis,A Rubella virus infectious disease that results_in infection located_in joint,rubella arthritis,primary bacterial infectious disease
obsolete Hodgkin's lymphoma,A Rubella virus infectious disease that results_in infection located_in joint,Hodgkin's disease,primary bacterial infectious disease
staphyloenterotoxemia,A primary bacterial infectious disease that results_in infection located_in intestine caused by eating food contaminated with enterotoxins produced by bacteria,staphyloenterotoxicosis,primary bacterial infectious disease
