Name,Definition,Synonym,Output
dilated cardiomyopathy 1L,A dilated cardiomyopathy that has_material_basis_in mutations in the SGCD gene on chromosome 5q33.2-q33.3.,CMD1L,dilated cardiomyopathy
dilated cardiomyopathy 1K,A dilated cardiomyopathy that has_material_basis_in variation in the chromosome region 6q12-q16.,CMD1K,dilated cardiomyopathy
dilated cardiomyopathy 1JJ,A dilated cardiomyopathy that has_material_basis_in mutation in the LAMA4 gene on chromosome 6q21.,CMD1JJ,dilated cardiomyopathy
dilated cardiomyopathy 1P,A dilated cardiomyopathy that has_material_basis_in mutation in the PLN gene on chromosome 6q22.,CMD1P,dilated cardiomyopathy
dilated cardiomyopathy 1J,A dilated cardiomyopathy that has_material_basis_in mutation in the EYA4 gene on chromosome 6q23.2.,sensorineural hearing loss with dilated cardiomyopathy,dilated cardiomyopathy
dilated cardiomyopathy 2B,A dilated cardiomyopathy that has_material_basis_in mutation in the GATAD1 gene on chromosome 7q21.,CMD2B,dilated cardiomyopathy
dilated cardiomyopathy 1Q,A dilated cardiomyopathy that has_material_basis_in variation in the chromosome region 7q22.3-q31.1.,CMD1Q,dilated cardiomyopathy
dilated cardiomyopathy 1B,A dilated cardiomyopathy that has_material_basis_in variation in the chromosome region 9q13.,CMD1Q,dilated cardiomyopathy
dilated cardiomyopathy 1X,A dilated cardiomyopathy that has_material_basis_in mutation in the FKTN gene on chromosome 9q31.,dilated cardiomyopathy with mild or no proximal muscle weakness,dilated cardiomyopathy
dilated cardiomyopathy 1KK,A dilated cardiomyopathy that has_material_basis_in mutation in the MYPN gene on chromosome 10q21.,CMD1KK,dilated cardiomyopathy
dilated cardiomyopathy 1W,A dilated cardiomyopathy that has_material_basis_in mutation in the VCL gene on chromosome 10q22.2.,CMD1W,dilated cardiomyopathy
dilated cardiomyopathy 1DD,A dilated cardiomyopathy that has_material_basis_in mutation in the RBM20 gene on chromosome 10q25.,CMD1DD,dilated cardiomyopathy
dilated cardiomyopathy 1HH,A dilated cardiomyopathy that has_material_basis_in mutation in the BAG3 gene on chromosome 10q26.11.,CMD1HH,dilated cardiomyopathy
dilated cardiomyopathy 1M,A dilated cardiomyopathy that has_material_basis_in mutation in the CSRP3 gene on chromosome 11p15.,CMD1M,dilated cardiomyopathy
dilated cardiomyopathy 1II,A dilated cardiomyopathy that has_material_basis_in mutation in the CRYAB gene on chromosome 11q23.,CMD1II,dilated cardiomyopathy
dilated cardiomyopathy 1O,A dilated cardiomyopathy that has_material_basis_in mutation in the ABCC9 gene on chromosome 12p12.1.,dilated cardiomyopathy with ventricular tachycardia,dilated cardiomyopathy
dilated cardiomyopathy 1T,A dilated cardiomyopathy that has_material_basis_in mutation in the TMPO gene on chromosome 12q22.,CMD1T,dilated cardiomyopathy
dilated cardiomyopathy 1EE,A dilated cardiomyopathy that has_material_basis_in mutation in the MYH6 gene on chromosome 14q11.2.,CMD1EE,dilated cardiomyopathy
dilated cardiomyopathy 1S,A dilated cardiomyopathy that has_material_basis_in mutation in the MYH7 gene on chromosome 14q12.,CMD1S,dilated cardiomyopathy
dilated cardiomyopathy 1U,A dilated cardiomyopathy that has_material_basis_in mutation in the PSEN1 gene on chromosome 14q24.3.,CMD1U,dilated cardiomyopathy
dilated cardiomyopathy 1R,A dilated cardiomyopathy that has_material_basis_in mutation in the ACTC1 gene on chromosome 15q14.,CMD1R,dilated cardiomyopathy
dilated cardiomyopathy 1Y,A dilated cardiomyopathy that has_material_basis_in mutation in the TPM1 gene on chromosome 15q22.1.,CMD1Y,dilated cardiomyopathy
dilated cardiomyopathy 1BB,A dilated cardiomyopathy that has_material_basis_in mutation the DSG2 gene on chromosome 18q12.1.,CMD1BB,dilated cardiomyopathy
dilated cardiomyopathy 1FF,A dilated cardiomyopathy that has_material_basis_in mutation in the TNNI3 gene on chromosome 19q13.42.,CMD1FF,dilated cardiomyopathy
dilated cardiomyopathy 2A,A dilated cardiomyopathy that has_material_basis_in mutation in the TNNI3 gene on chromosome 19q13.,CMD2A,dilated cardiomyopathy
X-linked dilated cardiomyopathy,A dilated cardiomyopathy that has_material_basis_in mutation in the gene encoding dystrophin (DMD) on chromosome Xp21,DMD-related dilated cardiomyopathy,dilated cardiomyopathy
